id,host_id,host_name,latitude,longitude,room_type,price,minimum_nights,last_review,calculated_host_listings_count,availability_365
36299,155938,Geert,51.47934,-0.28066,Entire home/apt,195.00 ,3,2021/8/29,1,345
43202,188559,Calypso,51.53033,-0.21734,Entire home/apt,120.00 ,5,2020/10/15,1,89
44237,193280,Sally,51.4743,-0.19204,Private room,55.00 ,1,2021/8/8,2,60
49970,216660,Boris,51.49462,-0.22923,Hotel room,45.00 ,1,2021/7/22,12,2
63948,216660,Boris,51.49402,-0.22724,Entire home/apt,45.00 ,3,2021/3/25,12,235
65638,320901,Mike,51.48642,-0.09557,Entire home/apt,75.00 ,7,2020/10/23,4,200
81449,441736,Kris,51.51061,-0.06646,Entire home/apt,128.00 ,5,2020/11/9,2,0
84532,462165,Murielle,51.57552,-0.06052,Private room,31.00 ,2,2021/9/6,1,68
87514,352607,Andrea,51.52479,-0.11648,Entire home/apt,129.00 ,3,2021/8/2,1,320
89870,54730,Alina,51.56792,-0.11125,Entire home/apt,145.00 ,1,2021/8/30,2,359
90700,491286,Chil,51.51109,-0.19842,Entire home/apt,93.00 ,2,2021/4/5,2,259
93734,497514,William,51.47635,0.0128,Private room,41.00 ,4,2020/10/29,1,224
97178,510439,Sallyjo,51.52099,-0.22852,Private room,49.00 ,2,2021/8/26,1,336
107051,554519,Meg,51.52245,-0.18275,Entire home/apt,164.00 ,2,2021/7/9,1,269
165336,761400,Nathan,51.51735,-0.21076,Entire home/apt,50.00 ,2,2021/9/3,1,0
175892,769488,Tanja,51.52948,-0.08591,Entire home/apt,155.00 ,5,2021/7/31,7,290
214755,1026967,James,51.51146,-0.2021,Entire home/apt,457.00 ,5,2021/6/26,2,95
236956,979363,Donovan,51.50453,-0.10742,Private room,43.00 ,1,2020/10/10,6,317
241975,1269568,Iki,51.56094,-0.10893,Private room,29.00 ,2,2021/6/30,2,316
244125,1270755,Claire,51.52932,-0.08094,Entire home/apt,543.00 ,1,2021/9/2,3,341
270600,1416605,Emma,51.44267,-0.33194,Entire home/apt,71.00 ,4,2021/8/20,1,137
271815,444388,Marie,51.52084,-0.20609,Entire home/apt,136.00 ,14,2021/6/6,1,299
277580,381894,Eddy,51.49281,-0.30921,Entire home/apt,124.00 ,3,2020/11/2,29,319
284532,1481412,Luca,51.52851,-0.07426,Entire home/apt,70.00 ,5,2020/12/15,1,215
305573,281951,Ed,51.49608,-0.09713,Entire home/apt,70.00 ,15,2021/8/30,1,176
310949,1599044,Robert And Antonio,51.49883,0.10547,Private room,34.00 ,3,2020/11/2,1,345
315238,1619024,Sally,51.47565,-0.15073,Entire home/apt,170.00 ,2,2021/8/23,2,326
326655,43039,Adriano,51.4619,-0.1169,Entire home/apt,115.00 ,2,2021/5/4,3,302
334310,1703080,Allan,51.45735,-0.01614,Private room,36.00 ,8,2020/12/29,3,315
334603,1021636,Dusan,51.54349,-0.25758,Entire home/apt,299.00 ,1,2021/7/25,1,180
343701,875652,Kadija,51.52864,0.00945,Entire home/apt,50.00 ,5,2021/8/30,1,288
350588,1775224,Christina,51.53555,-0.11739,Private room,41.00 ,2,2021/7/3,7,4
361662,1827865,Francine,51.5046,-0.14886,Private room,100.00 ,1,2021/8/22,1,22
365933,1847762,D & D,51.48621,-0.12126,Entire home/apt,92.00 ,2,2021/6/29,1,189
369383,493497,Clive,51.54105,-0.14275,Entire home/apt,145.00 ,1,2020/12/13,2,4
377982,1878852,Alienor & Piers,51.49903,-0.13648,Entire home/apt,130.00 ,4,2021/9/7,1,173
380188,1908027,Louisa,51.45954,-0.3234,Entire home/apt,186.00 ,4,2021/8/9,1,307
384315,1923818,Querida,51.53547,-0.05543,Private room,28.00 ,7,2021/3/31,1,175
384770,1926757,Jonathan,51.50364,-0.22161,Entire home/apt,120.00 ,2,2020/10/28,1,352
390316,1952637,Blair,51.50275,-0.08849,Private room,90.00 ,3,2021/6/20,1,340
390356,1952786,Anne,51.47483,-0.16392,Private room,54.00 ,1,2021/5/21,2,294
392246,1961516,Muriel,51.49921,0.08801,Private room,39.00 ,1,2021/7/3,1,213
392785,1909905,Eddie,51.54076,-0.09034,Private room,156.00 ,2,2021/8/30,4,319
401972,2006404,Sadakat,51.51797,-0.21171,Entire home/apt,233.00 ,3,2021/9/6,2,126
407529,958656,Karmen And Tomislav,51.54815,-0.36331,Entire home/apt,50.00 ,1,2021/9/5,1,254
415825,1302946,Robin,51.55261,-0.12253,Entire home/apt,90.00 ,5,2020/11/12,1,313
416047,2068822,Ming,51.44259,-0.04576,Private room,26.00 ,5,2021/3/28,4,221
416238,2069875,Nan And Sam,51.55653,-0.17348,Entire home/apt,400.00 ,2,2020/12/15,2,256
417297,1953872,Living In London City,51.49721,-0.01961,Entire home/apt,220.00 ,3,2021/5/2,6,63
417549,1952082,Lidia,51.5393,-0.14657,Entire home/apt,193.00 ,2,2021/5/23,3,334
417550,1952082,Lidia,51.53564,-0.14155,Private room,40.00 ,2,2021/4/22,3,327
430227,2138542,Judith,51.55012,-0.07125,Private room,78.00 ,3,2020/12/2,2,253
431402,2144751,Shane,51.53986,-0.0223,Private room,45.00 ,2,2021/8/16,2,27
432986,491402,Jay,51.52021,-0.22287,Entire home/apt,180.00 ,2,2021/8/7,1,339
434962,2160749,Grant,51.51374,-0.13468,Entire home/apt,139.00 ,3,2021/9/4,1,76
439489,2183050,James,51.54113,-0.16878,Private room,47.00 ,1,2021/6/15,1,358
452350,2247541,Stella,51.56911,-0.09723,Entire home/apt,150.00 ,2,2021/6/24,3,354
453132,2251533,See-Beng,51.5254,-0.04383,Entire home/apt,67.00 ,2,2020/10/5,2,253
454008,949926,Tobias & Annette,51.4956,-0.22841,Entire home/apt,45.00 ,3,2020/10/18,13,23
458015,2277028,Dieter,51.52745,-0.12289,Entire home/apt,125.00 ,7,2020/11/21,1,313
461923,2117678,London,51.49301,0.07412,Entire home/apt,87.00 ,2,2020/10/9,2,128
461987,2296025,Vanessa,51.54474,-0.06352,Entire home/apt,145.00 ,21,2021/9/5,1,274
469125,2328569,Valentina,51.56682,-0.0614,Entire home/apt,80.00 ,3,2021/9/5,1,272
492946,2435231,John,51.49449,-0.13309,Entire home/apt,95.00 ,2,2021/8/2,3,265
494343,1908888,Stephane,51.4862,-0.10972,Entire home/apt,120.00 ,3,2020/10/31,1,292
517941,2550236,Gemma,51.53956,-0.05472,Entire home/apt,175.00 ,5,2021/7/8,1,179
523635,2574556,Sam,51.53496,-0.10133,Entire home/apt,285.00 ,3,2021/7/14,1,245
527981,1424990,Scott,51.49695,0.01259,Entire home/apt,133.00 ,5,2021/9/7,1,11
528001,2594485,James,51.57752,-0.11452,Entire home/apt,114.00 ,2,2021/7/17,1,23
529070,2599290,Chris And Renata,51.54583,-0.165,Private room,67.00 ,3,2021/6/30,1,262
530868,2606707,Tooba,51.5232,-0.0456,Private room,30.00 ,2,2021/8/25,1,316
534506,2626934,Louise,51.56259,-0.05893,Entire home/apt,40.00 ,3,2021/8/21,1,0
544824,949926,Tobias & Annette,51.49565,-0.22828,Entire home/apt,115.00 ,28,2020/10/25,13,150
546039,2684593,Cathy,51.5472,-0.13589,Entire home/apt,119.00 ,2,2021/1/31,1,18
549033,1212307,Annemarie,51.46786,-0.08132,Entire home/apt,84.00 ,5,2021/8/31,1,353
550492,2705499,Adam,51.59994,-0.13742,Entire home/apt,149.00 ,3,2021/8/19,1,250
558798,1581619,Mark,51.48909,-0.11225,Entire home/apt,180.00 ,2,2021/7/30,2,261
559643,2564851,Roddy,51.54871,-0.00495,Entire home/apt,131.00 ,2,2021/8/19,1,0
560068,2753430,Benjamin,51.51975,-0.07389,Private room,115.00 ,2,2021/9/10,1,1
563229,2769843,Ewan,51.49919,-0.08298,Entire home/apt,165.00 ,14,2021/7/31,1,261
565168,320901,Mike,51.48567,-0.09484,Entire home/apt,75.00 ,7,2020/10/1,4,200
571984,2815205,Caroline,51.54249,-0.10816,Entire home/apt,200.00 ,2,2021/7/13,1,0
573155,1975517,Diana,51.52762,-0.12844,Entire home/apt,95.00 ,4,2021/1/28,2,265
574436,1259046,Puc,51.52754,-0.05239,Entire home/apt,125.00 ,7,2021/8/31,1,0
574599,2508126,Niki,51.42348,0.018,Private room,25.00 ,1,2020/10/25,1,40
575053,2672153,Rich,51.53388,-0.03467,Private room,20.00 ,7,2021/6/1,3,287
589338,2907117,Kazuyo,51.45242,-0.37098,Private room,27.00 ,2,2021/5/30,1,0
590293,2712908,Freddy,51.53453,-0.0871,Entire home/apt,145.00 ,5,2021/8/20,1,345
590823,2915155,Frances,51.51806,-0.19851,Entire home/apt,80.00 ,4,2021/5/1,2,38
590971,2116996,Caroline,51.54685,-0.03723,Entire home/apt,84.00 ,7,2020/10/25,1,29
595071,2940314,Villi,51.52465,0.02598,Private room,16.00 ,15,2021/8/10,2,136
607129,3008010,Anders & Gabriel,51.53832,-0.07626,Entire home/apt,180.00 ,3,2021/8/25,1,218
608438,3015804,J.O.,51.49913,-0.1149,Entire home/apt,125.00 ,4,2021/4/21,3,49
609973,3011339,Patrizia,51.53702,-0.20106,Entire home/apt,90.00 ,3,2020/10/9,1,346
611709,1747100,Zain,51.42924,-0.21411,Entire home/apt,110.00 ,3,2021/7/12,1,358
615347,3050788,Ali,51.54147,-0.05576,Entire home/apt,96.00 ,3,2021/8/28,1,9
627123,2182162,Emily,51.54796,-0.16609,Entire home/apt,78.00 ,2,2021/9/3,5,239
656590,3307388,Joanna,51.51426,-0.20473,Entire home/apt,176.00 ,1,2021/8/17,2,74
660891,3005980,Christine,51.43346,-0.22078,Entire home/apt,88.00 ,1,2021/4/5,3,253
672081,3408164,Nicholas,51.46887,-0.11875,Entire home/apt,131.00 ,3,2021/6/25,2,304
680656,216660,Boris,51.4947,-0.22822,Entire home/apt,60.00 ,1,2021/8/1,12,8
682609,3478187,Jaz,51.48992,-0.06024,Private room,89.00 ,1,2020/12/24,2,330
700285,183088797,Paul,51.52424,-0.06016,Entire home/apt,90.00 ,7,2021/5/27,5,298
711425,2766666,Monika,51.5344,-0.11295,Private room,37.00 ,2,2021/7/27,1,288
721267,3723373,Rose,51.4833,0.00644,Entire home/apt,61.00 ,4,2021/8/10,1,151
740520,925632,Kate,51.6456,-0.14305,Private room,89.00 ,1,2021/3/31,5,345
741021,3877382,Paul And Victoria,51.55038,-0.08746,Entire home/apt,100.00 ,5,2021/3/30,1,294
745091,2695724,Irena,51.5497,-0.16562,Private room,30.00 ,56,2020/12/12,2,143
745724,1629916,Hayley,51.50169,-0.09182,Private room,91.00 ,7,2021/8/21,1,311
747155,3921373,Nicholas,51.44301,-0.16571,Entire home/apt,178.00 ,7,2020/11/2,2,283
747789,3926472,Kush,51.40935,-0.23506,Entire home/apt,110.00 ,2,2021/9/5,1,109
748323,3867501,Simon,51.45341,-0.41865,Private room,30.00 ,5,2021/8/14,1,357
790540,3359221,Niamh,51.56225,-0.00461,Private room,40.00 ,2,2021/9/5,3,358
791923,4120423,Clem,51.45335,-0.20687,Entire home/apt,370.00 ,4,2021/1/2,1,358
792091,2826850,Sandra,51.54874,-0.35933,Private room,19.00 ,3,2021/7/5,2,254
809752,1409439,Alan,51.49688,0.01308,Entire home/apt,171.00 ,3,2021/7/7,31,350
849998,2018776,Cynthia,51.40812,-0.01425,Private room,40.00 ,2,2021/8/8,2,254
854116,216660,Boris,51.49497,-0.22784,Entire home/apt,50.00 ,1,2021/8/26,12,301
855465,4470018,Sophie,51.51682,-0.21084,Entire home/apt,95.00 ,5,2021/6/30,1,2
870644,3729161,Paula,51.519,-0.15187,Private room,45.00 ,2,2021/8/24,13,102
890398,3729161,Paula,51.51713,-0.15001,Private room,43.00 ,2,2021/9/1,13,142
891874,4738694,Ildi,51.55877,-0.14014,Private room,45.00 ,2,2021/8/25,1,352
899747,3408558,Monica,51.51571,-0.32549,Private room,40.00 ,1,2021/9/4,1,349
927413,4325410,Alan,51.51909,-0.13907,Entire home/apt,110.00 ,7,2021/7/17,1,0
934366,188138,Sylvan,51.48016,-0.21152,Private room,55.00 ,2,2021/8/11,3,328
964194,5255514,Khaled,51.52745,-0.07589,Private room,60.00 ,7,2020/11/6,1,345
971818,3787582,Marius,51.50314,-0.08217,Entire home/apt,130.00 ,3,2021/7/10,1,73
981654,3584833,Shirley,51.6006,-0.08602,Private room,21.00 ,3,2021/2/6,2,224
982003,5377280,Charlie,51.49697,-0.079,Entire home/apt,115.00 ,6,2021/7/6,2,210
985070,5362279,Marj,51.54718,-0.10596,Entire home/apt,65.00 ,30,2021/4/23,2,273
991064,2769968,Elizabeth & Hugo,51.49668,-0.21162,Entire home/apt,125.00 ,3,2021/5/15,8,258
1013117,1464975,Sue,51.55378,-0.20367,Private room,60.00 ,2,2021/7/12,1,301
1021525,5622927,Maria,51.50911,0.02123,Entire home/apt,69.00 ,2,2021/6/30,1,0
1028784,3651202,Amaia,51.5268,-0.05791,Private room,70.00 ,7,2021/6/13,1,315
1032090,5679041,Barrie,51.54712,-0.17233,Entire home/apt,195.00 ,2,2021/7/28,1,271
1033691,4864106,Leena,51.56636,-0.05071,Private room,40.00 ,7,2021/6/25,2,139
1038126,5389343,Grazia,51.55514,-0.12581,Entire home/apt,102.00 ,30,2021/8/5,1,195
1044873,49783090,Jo,51.54104,-0.05818,Private room,39.00 ,3,2021/8/31,1,30
1060899,3569660,Rajesh,51.52103,-0.13842,Entire home/apt,110.00 ,3,2020/10/18,1,331
1067698,475515,Kate,51.54548,-0.06304,Entire home/apt,77.00 ,2,2021/7/26,1,314
1067936,5487948,Annie And Belinda,51.56479,-0.08222,Private room,50.00 ,2,2021/8/24,3,324
1083702,3729161,Paula,51.51703,-0.15221,Private room,45.00 ,2,2021/7/20,13,114
1091147,5906304,Andonis,51.40602,-0.138,Private room,18.00 ,2,2021/5/12,2,355
1111206,5828171,Rob,51.49361,-0.17832,Entire home/apt,500.00 ,4,2021/7/10,1,153
1122835,6160077,Amanda,51.48199,-0.11233,Entire home/apt,69.00 ,2,2021/2/8,4,0
1124294,4950316,Bronwyn,51.455902,-0.11077,Private room,123.00 ,3,2021/8/30,1,0
1126252,445273,Denise,51.54978,-0.08562,Entire home/apt,65.00 ,2,2021/7/20,3,178
1128785,4675097,Patricia,51.54858,-0.20451,Private room,45.00 ,2,2021/5/5,1,74
1172280,4433823,K C,51.52946,-0.28537,Private room,35.00 ,2,2021/3/15,2,345
1188639,5849721,Egiarte,51.57963,-0.33868,Entire home/apt,80.00 ,7,2020/12/22,1,267
1188836,454329,Max,51.53831,-0.06117,Entire home/apt,73.00 ,3,2020/12/10,1,16
1192978,4400083,David,51.52261,-0.07561,Entire home/apt,110.00 ,2,2021/7/20,2,94
1199580,505353,Caz,51.52009,-0.21176,Entire home/apt,93.00 ,2,2021/4/6,3,291
1211310,4277796,Firas,51.49689,-0.18395,Entire home/apt,155.00 ,5,2021/8/2,2,70
1219849,6654679,Br,51.50007,-0.24698,Entire home/apt,62.00 ,7,2021/7/25,1,0
1220217,539239,Tony,51.51145,-0.0554,Private room,32.00 ,2,2021/8/15,1,68
1221737,5980591,Lulu,51.44854,-0.00967,Entire home/apt,70.00 ,7,2021/8/15,1,311
1230313,6710539,Daniele,51.54425,-0.0598,Entire home/apt,100.00 ,5,2021/4/18,1,316
1230615,2041054,John,51.494,-0.18919,Entire home/apt,144.00 ,3,2021/8/14,2,272
1231484,2570684,Giuseppe,51.48996,-0.18355,Entire home/apt,200.00 ,5,2021/8/12,1,336
1266951,6896495,Amit,51.52126,-0.13346,Entire home/apt,88.00 ,3,2021/8/27,1,111
1278020,6955549,Edmund,51.54397,-0.07499,Entire home/apt,124.00 ,1,2021/5/29,1,84
1298770,4862269,Maureen,51.51726,-0.19357,Entire home/apt,132.00 ,5,2021/7/27,1,320
1325597,511706,Sarah,51.46439,-0.16302,Entire home/apt,100.00 ,2,2021/8/11,1,307
1342795,7282860,Paul,51.6277,-0.16158,Entire home/apt,100.00 ,3,2021/1/3,3,324
1352070,7337548,Ewa,51.52329,-0.17337,Entire home/apt,91.00 ,5,2021/6/25,3,311
1362167,7394530,Sue,51.47362,-0.16371,Entire home/apt,150.00 ,1,2021/8/2,2,54
1368225,7349092,Tania,51.5491,-0.10751,Entire home/apt,87.00 ,3,2021/9/5,1,0
1389298,5037537,Oksana,51.37569,-0.15416,Private room,20.00 ,15,2021/7/9,3,302
1394692,7537995,Chris,51.45714,-0.08276,Private room,40.00 ,1,2021/8/29,2,254
1436172,7716401,Paul,51.53087,-0.12672,Private room,76.00 ,1,2021/6/21,3,323
1439666,7732792,Angelica,51.51096,-0.07495,Entire home/apt,95.00 ,7,2021/9/2,3,254
1464546,674589,Edward,51.53596,-0.06101,Entire home/apt,120.00 ,3,2021/8/22,1,72
1466259,7853459,Adam,51.59627,-0.02167,Private room,47.00 ,1,2021/5/13,1,365
1517086,5595334,Samantha Shu Qin And Vincent,51.51005,-0.13207,Entire home/apt,261.00 ,3,2021/4/24,3,32
1520434,6070670,Charlie,51.47326,-0.16626,Entire home/apt,98.00 ,1,2021/8/8,1,164
1529116,8138227,Charley,51.53791,-0.10419,Entire home/apt,90.00 ,2,2021/7/24,10,230
1548874,1030040,Marc,51.49334,-0.04902,Entire home/apt,84.00 ,2,2021/4/25,1,142
1563568,3836752,Carolina,51.47743,0.0246,Entire home/apt,108.00 ,3,2021/6/24,1,343
1595060,8506696,Samuel,51.4789,-0.20065,Entire home/apt,311.00 ,7,2021/7/13,2,32
1596578,5136320,Christine,51.46228,-0.14165,Private room,60.00 ,1,2021/5/31,1,337
1609396,320901,Mike,51.48456,-0.09753,Private room,39.00 ,14,2021/8/28,4,174
1616435,904387,Clemence,51.54799,-0.08236,Entire home/apt,50.00 ,14,2021/3/6,2,0
1620151,321917,Patrick,51.52226,-0.16643,Entire home/apt,77.00 ,3,2021/8/22,4,39
1630792,3105445,Britta,51.45379,-0.11658,Entire home/apt,115.00 ,2,2021/1/30,1,0
1635189,8309128,Jon,51.43704,-0.04943,Entire home/apt,93.00 ,14,2021/8/23,1,361
1635433,7322751,Vito,51.51653,-0.15263,Entire home/apt,159.00 ,3,2021/6/20,2,288
1647720,8742226,Jeremy,51.52362,-0.07007,Private room,95.00 ,4,2021/4/1,1,345
1651191,8757367,Gabriel,51.56422,-0.07437,Private room,33.00 ,2,2021/8/18,1,0
1719329,9064322,Thomas,51.47112,-0.05345,Entire home/apt,100.00 ,4,2021/8/15,1,0
1728809,8780415,Nikoletta&Valerio,51.5113,-0.22954,Private room,31.00 ,2,2021/7/17,3,318
1732551,6268787,Sylvia,51.54619,-0.10222,Entire home/apt,85.00 ,7,2021/8/17,1,138
1734431,9135159,Andrea,51.49525,0.07493,Entire home/apt,175.00 ,2,2021/5/31,1,247
1742216,8907690,Ted,51.5373,-0.07566,Entire home/apt,130.00 ,2,2021/8/30,1,345
1753408,3803400,Kate,51.53626,-0.1103,Entire home/apt,95.00 ,3,2021/8/27,1,61
1758791,9210716,Charles & Jana,51.37952,-0.05997,Private room,36.00 ,2,2021/9/9,1,297
1760593,5136896,Bojan,51.56514,-0.13802,Entire home/apt,86.00 ,3,2021/9/6,1,276
1765210,6308464,"London Eats, London Sleeps.",51.5269,-0.03046,Entire home/apt,112.00 ,3,2021/2/28,5,263
1775603,2330517,Andrew,51.46862,-0.14349,Private room,60.00 ,5,2021/2/1,3,236
1775682,500558,William,51.41329,-0.18392,Entire home/apt,120.00 ,30,2020/11/4,5,315
1791458,6315768,Damaris,51.54882,-0.06785,Entire home/apt,119.00 ,5,2021/9/5,2,286
1798071,2493195,Andrew,51.50257,-0.24379,Entire home/apt,89.00 ,2,2021/5/30,1,345
1802813,8297457,Gordon,51.51127,-0.12466,Entire home/apt,214.00 ,3,2021/8/2,4,283
1816747,3790746,Natasha,51.44056,-0.02149,Entire home/apt,108.00 ,1,2021/1/25,1,78
1839622,2391694,Monti,51.479595,-0.016416,Entire home/apt,143.00 ,4,2021/8/24,1,265
1840547,9618559,Mike,51.423542,-0.064066,Entire home/apt,80.00 ,3,2021/8/18,1,184
1891362,9832511,Mark,51.49239,-0.16252,Entire home/apt,160.00 ,3,2021/7/16,1,0
1922756,9963665,Wendy,51.43882,-0.10348,Private room,37.00 ,1,2020/12/31,1,364
1941845,10044635,Colum,51.55726,-0.09487,Entire home/apt,68.00 ,4,2021/7/14,1,0
1948199,6791061,Indre,51.5078,-0.25071,Entire home/apt,70.00 ,6,2020/11/8,1,30
1981198,10223891,Aida,51.46649,-0.1008,Entire home/apt,100.00 ,2,2021/8/22,1,288
1985593,10244100,Serena,51.48656,-0.12501,Private room,56.00 ,2,2021/8/12,2,348
1987856,263632,Katie,51.5521,-0.04636,Entire home/apt,180.00 ,5,2021/8/14,1,68
2009703,10342753,Sarah,51.57934,-0.12091,Entire home/apt,130.00 ,5,2021/5/23,1,301
2010984,913976,Marcus,51.5153,-0.06845,Entire home/apt,202.00 ,1,2021/8/9,1,326
2025844,10407628,Mark,51.52453,-0.12479,Entire home/apt,181.00 ,2,2021/8/20,1,342
2036266,3631565,Fergie,51.51586,-0.20919,Private room,44.00 ,3,2021/6/13,1,0
2051141,10511615,Kian,51.51992,-0.10276,Private room,50.00 ,1,2021/2/6,2,45
2108538,10749787,Boris,51.52922,-0.08152,Private room,65.00 ,1,2021/7/25,1,358
2126708,10398979,Mike,51.53442,-0.11988,Private room,49.00 ,1,2021/8/27,1,334
2127739,10853976,Victoria,51.48765,-0.10262,Entire home/apt,193.00 ,3,2021/6/7,1,4
2145993,10954712,Simon,51.5111,-0.19825,Entire home/apt,140.00 ,3,2020/10/5,1,214
2163914,11038196,Naresh,51.51769,-0.13379,Entire home/apt,110.00 ,3,2021/9/1,1,176
2173335,11087254,Steve,51.56297,-0.06771,Entire home/apt,80.00 ,7,2021/8/23,1,104
2182759,11130619,Ozlem,51.39136,-0.06479,Private room,40.00 ,1,2021/7/18,1,344
2201048,653625,Rodrigo,51.52148,-0.19482,Entire home/apt,130.00 ,4,2021/6/13,1,143
2207314,9724116,Paul,51.55982,-0.08213,Entire home/apt,200.00 ,2,2021/8/13,1,82
2230069,5473088,John,51.52806,-0.07583,Entire home/apt,159.00 ,4,2021/8/25,3,275
2248949,11485816,Oliver,51.54704,-0.11573,Entire home/apt,90.00 ,4,2020/11/14,1,104
2286988,8687021,Alys,51.49892,-0.07145,Entire home/apt,80.00 ,5,2021/3/28,1,14
2291295,6252460,Luis,51.52882,-0.19037,Entire home/apt,110.00 ,2,2021/1/11,1,0
2294528,11721399,Morellis,51.50748,-0.23186,Entire home/apt,65.00 ,2,2020/10/31,2,282
2300971,11345400,Caron,51.54191,-0.20068,Private room,31.00 ,3,2021/5/1,1,297
2307583,11785477,Bean,51.45753,-0.22562,Entire home/apt,90.00 ,2,2021/7/31,1,176
2373926,3582151,Esther,51.39369,-0.21863,Private room,40.00 ,1,2021/8/30,2,320
2375962,3344532,Jane,51.45713,-0.09438,Private room,50.00 ,1,2021/9/5,1,334
2382883,2369570,Mattie,51.51481,-0.12619,Entire home/apt,124.00 ,3,2021/8/21,1,318
2388750,5186392,Nina,51.52504,-0.06697,Entire home/apt,115.00 ,6,2021/7/27,2,71
2398015,11242534,Eva,51.5261,0.11898,Private room,32.00 ,3,2021/8/14,1,116
2408578,11369903,Hilary And Robert,51.46405,-0.32598,Private room,55.00 ,1,2021/7/29,1,118
2412457,6823126,Sarah,51.5369,-0.09242,Entire home/apt,150.00 ,3,2021/7/26,3,281
2476083,11808767,Russell,51.528,-0.10611,Entire home/apt,155.00 ,3,2021/8/30,1,332
2498530,2933914,AnnM,51.53648,-0.07693,Private room,37.00 ,5,2021/6/12,3,17
2519161,10228100,Claudia,51.50121,-0.11121,Entire home/apt,112.00 ,5,2021/6/9,2,246
2533176,6875353,Nathan,51.51618,-0.07296,Entire home/apt,263.00 ,1,2021/6/5,8,339
2557474,13092616,Aj,51.54127,-0.13999,Entire home/apt,110.00 ,1,2021/8/28,9,251
2557770,13092616,Aj,51.53971,-0.14033,Entire home/apt,150.00 ,1,2021/6/25,9,223
2559515,5473088,John,51.51633,-0.18155,Entire home/apt,129.00 ,4,2021/6/12,3,314
2559765,580475,Alessandro,51.48678,-0.14276,Entire home/apt,153.00 ,3,2021/7/1,44,30
2580107,13213977,Ella,51.53822,-0.09984,Private room,60.00 ,6,2021/8/2,1,161
2589855,12987568,Anastasiya,51.48893,-0.13532,Entire home/apt,95.00 ,7,2021/5/31,1,138
2618197,8153301,Paida,51.47048,-0.01169,Entire home/apt,90.00 ,1,2021/5/13,2,173
2659707,923042,Katherine,51.51607,-0.02263,Private room,39.00 ,1,2021/8/2,1,86
2662066,9015341,Raymond,51.48622,-0.12489,Entire home/apt,113.00 ,5,2021/4/26,1,72
2682536,13732878,Carmel,51.54259,-0.14349,Private room,50.00 ,3,2021/9/5,1,352
2690476,13770877,Jeff,51.47979,-0.26793,Entire home/apt,281.00 ,3,2021/7/1,3,46
2709352,10301116,Constantinos,51.52331,-0.20772,Entire home/apt,120.00 ,3,2021/8/22,1,16
2717379,13906062,Mihir,51.56327,-0.19734,Entire home/apt,80.00 ,6,2021/5/22,1,346
2729885,2369445,Regan,51.50844,-0.13027,Private room,113.00 ,1,2020/11/16,2,0
2736493,1814334,Piloo,51.53167,-0.19987,Entire home/apt,64.00 ,30,2021/9/3,3,0
2769468,14162063,Alice,51.53796,-0.03025,Entire home/apt,61.00 ,4,2021/9/6,1,8
2779754,10906523,Bob,51.40607,0.02925,Entire home/apt,125.00 ,7,2021/2/28,2,323
2822720,6478844,Geoff,51.53275,-0.11086,Entire home/apt,102.00 ,2,2021/7/17,2,308
2836252,5023578,Charlotte,51.45337,-0.11607,Entire home/apt,80.00 ,2,2021/3/4,1,60
2839143,12899842,Davey,51.47636,-0.01543,Entire home/apt,133.00 ,3,2021/6/25,1,303
2862816,14633336,Laura,51.55866,-0.15262,Private room,80.00 ,1,2021/7/2,1,345
2892678,11108311,Lily,51.61137,-0.18205,Entire home/apt,116.00 ,3,2021/1/4,1,173
2897363,14720241,Derek,51.46245,-0.26929,Private room,40.00 ,2,2021/8/20,2,0
2926013,1807787,Inge,51.49028,-0.24431,Private room,55.00 ,2,2020/10/9,8,132
2971708,7469815,Angela,51.48654,0.00277,Entire home/apt,129.00 ,2,2021/8/28,3,58
2973945,7241596,Zerbini,51.58519,-0.01373,Entire home/apt,119.00 ,3,2021/8/31,1,146
2977750,15178027,Katy,51.52376,-0.20835,Entire home/apt,125.00 ,3,2021/7/13,1,358
3010784,14900093,Jim,51.45088,-0.105,Entire home/apt,84.00 ,3,2021/8/30,1,2
3041178,15485524,Claire,51.56532,-0.09844,Entire home/apt,175.00 ,3,2021/8/3,1,75
3051597,9897283,Gabriel,51.51318,-0.12562,Entire home/apt,400.00 ,4,2021/7/7,1,351
3074780,2982363,Indi,51.51994,-0.26001,Entire home/apt,130.00 ,2,2020/11/7,4,0
3087374,1616720,Anna,51.51983,-0.15074,Entire home/apt,550.00 ,3,2021/5/2,9,144
3100592,15764877,Dominic,51.52832063,-0.10947013,Entire home/apt,81.00 ,2,2021/9/6,1,114
3113236,6163090,Piers,51.53395,-0.14066,Entire home/apt,128.00 ,5,2021/9/9,1,0
3164234,425330,Neil,51.47704,-0.10637,Entire home/apt,153.00 ,6,2020/11/8,2,0
3170396,12157186,Owain,51.47611,-0.09297,Entire home/apt,180.00 ,3,2021/6/28,1,344
3188938,6479237,Nikki,51.51273,-0.20566,Entire home/apt,79.00 ,4,2021/3/22,3,267
3189127,10961046,Ivy,51.51246,-0.19028,Entire home/apt,288.00 ,5,2021/5/31,72,327
3189998,10417843,May,51.48848,-0.19032,Entire home/apt,199.00 ,5,2021/9/2,4,359
3202462,445273,Denise,51.46012,-0.11519,Private room,32.00 ,2,2021/8/19,3,79
